kappa,diameter,odi,fi,fe,formula,run_dir,output_file
10,4.5,0.0635,0.75,0.25,Ktotal = (fi*Ki*Di^2 + fe*Ke*De^2)/Dtotal^2 + 3*(fi*Di^2 + fe*De^2)/Dtotal^2 - 3,/home/nguyt16@ds.vanderbilt.edu/nozomi/experiment/visualization/data/experiment_d4.5_sig1.205_500axons_reproducibility_OD10/2025-09-14_22-17-15_d4.5_K10_ODI_0.0635_500fibers,/home/nguyt16@ds.vanderbilt.edu/nozomi/experiment/visualization/plots/Kperp_across_diameter/computed_Kperp_total/Kperp_total_K10_d4.5_2025-09-14_22-17-15_d4.5_K10_ODI_0.0635_500fibers.pkl
20,4.5,0.0318,0.68,0.31999999999999995,Ktotal = (fi*Ki*Di^2 + fe*Ke*De^2)/Dtotal^2 + 3*(fi*Di^2 + fe*De^2)/Dtotal^2 - 3,/home/nguyt16@ds.vanderbilt.edu/nozomi/experiment/visualization/data/experiment_d4.5_sig1.205_500axons_reproducibility_OD20/2025-09-11_14-05-38_d4.5_K20_ODI_0.0318_500fibers,/home/nguyt16@ds.vanderbilt.edu/nozomi/experiment/visualization/plots/Kperp_across_diameter/computed_Kperp_total/Kperp_total_K20_d4.5_2025-09-11_14-05-38_d4.5_K20_ODI_0.0318_500fibers.pkl
20,4.5,0.0318,0.72,0.28,Ktotal = (fi*Ki*Di^2 + fe*Ke*De^2)/Dtotal^2 + 3*(fi*Di^2 + fe*De^2)/Dtotal^2 - 3,/home/nguyt16@ds.vanderbilt.edu/nozomi/experiment/visualization/data/experiment_d4.5_sig1.205_500axons_reproducibility_OD20/2025-09-12_05-00-15_d4.5_K20_ODI_0.0318_500fibers,/home/nguyt16@ds.vanderbilt.edu/nozomi/experiment/visualization/plots/Kperp_across_diameter/computed_Kperp_total/Kperp_total_K20_d4.5_2025-09-12_05-00-15_d4.5_K20_ODI_0.0318_500fibers.pkl
20,4.5,0.0318,0.71,0.29000000000000004,Ktotal = (fi*Ki*Di^2 + fe*Ke*De^2)/Dtotal^2 + 3*(fi*Di^2 + fe*De^2)/Dtotal^2 - 3,/home/nguyt16@ds.vanderbilt.edu/nozomi/experiment/visualization/data/experiment_d4.5_sig1.205_500axons_reproducibility_OD20/2025-09-12_20-31-28_d4.5_K20_ODI_0.0318_500fibers,/home/nguyt16@ds.vanderbilt.edu/nozomi/experiment/visualization/plots/Kperp_across_diameter/computed_Kperp_total/Kperp_total_K20_d4.5_2025-09-12_20-31-28_d4.5_K20_ODI_0.0318_500fibers.pkl
20,4.5,0.0318,0.68,0.31999999999999995,Ktotal = (fi*Ki*Di^2 + fe*Ke*De^2)/Dtotal^2 + 3*(fi*Di^2 + fe*De^2)/Dtotal^2 - 3,/home/nguyt16@ds.vanderbilt.edu/nozomi/experiment/visualization/data/experiment_d4.5_sig1.205_500axons_reproducibility_OD20/2025-09-13_11-56-35_d4.5_K20_ODI_0.0318_500fibers,/home/nguyt16@ds.vanderbilt.edu/nozomi/experiment/visualization/plots/Kperp_across_diameter/computed_Kperp_total/Kperp_total_K20_d4.5_2025-09-13_11-56-35_d4.5_K20_ODI_0.0318_500fibers.pkl
20,4.5,0.0318,0.69,0.31000000000000005,Ktotal = (fi*Ki*Di^2 + fe*Ke*De^2)/Dtotal^2 + 3*(fi*Di^2 + fe*De^2)/Dtotal^2 - 3,/home/nguyt16@ds.vanderbilt.edu/nozomi/experiment/visualization/data/experiment_d4.5_sig1.205_500axons_reproducibility_OD20/2025-09-14_02-13-01_d4.5_K20_ODI_0.0318_500fibers,/home/nguyt16@ds.vanderbilt.edu/nozomi/experiment/visualization/plots/Kperp_across_diameter/computed_Kperp_total/Kperp_total_K20_d4.5_2025-09-14_02-13-01_d4.5_K20_ODI_0.0318_500fibers.pkl
200,4.5,0.0032,0.65,0.35,Ktotal = (fi*Ki*Di^2 + fe*Ke*De^2)/Dtotal^2 + 3*(fi*Di^2 + fe*De^2)/Dtotal^2 - 3,/home/nguyt16@ds.vanderbilt.edu/nozomi/experiment/visualization/data/experiment_d4.5_sig1.205_500axons_reproducibility_OD200/2025-09-05_16-18-54_d4.5_K200_ODI_0.0032_500fibers,/home/nguyt16@ds.vanderbilt.edu/nozomi/experiment/visualization/plots/Kperp_across_diameter/computed_Kperp_total/Kperp_total_K200_d4.5_2025-09-05_16-18-54_d4.5_K200_ODI_0.0032_500fibers.pkl
200,4.5,0.0032,0.66,0.33999999999999997,Ktotal = (fi*Ki*Di^2 + fe*Ke*De^2)/Dtotal^2 + 3*(fi*Di^2 + fe*De^2)/Dtotal^2 - 3,/home/nguyt16@ds.vanderbilt.edu/nozomi/experiment/visualization/data/experiment_d4.5_sig1.205_500axons_reproducibility_OD200/2025-09-06_03-18-57_d4.5_K200_ODI_0.0032_500fibers,/home/nguyt16@ds.vanderbilt.edu/nozomi/experiment/visualization/plots/Kperp_across_diameter/computed_Kperp_total/Kperp_total_K200_d4.5_2025-09-06_03-18-57_d4.5_K200_ODI_0.0032_500fibers.pkl
200,4.5,0.0032,0.65,0.35,Ktotal = (fi*Ki*Di^2 + fe*Ke*De^2)/Dtotal^2 + 3*(fi*Di^2 + fe*De^2)/Dtotal^2 - 3,/home/nguyt16@ds.vanderbilt.edu/nozomi/experiment/visualization/data/experiment_d4.5_sig1.205_500axons_reproducibility_OD200/2025-09-06_14-23-20_d4.5_K200_ODI_0.0032_500fibers,/home/nguyt16@ds.vanderbilt.edu/nozomi/experiment/visualization/plots/Kperp_across_diameter/computed_Kperp_total/Kperp_total_K200_d4.5_2025-09-06_14-23-20_d4.5_K200_ODI_0.0032_500fibers.pkl
200,4.5,0.0032,0.65,0.35,Ktotal = (fi*Ki*Di^2 + fe*Ke*De^2)/Dtotal^2 + 3*(fi*Di^2 + fe*De^2)/Dtotal^2 - 3,/home/nguyt16@ds.vanderbilt.edu/nozomi/experiment/visualization/data/experiment_d4.5_sig1.205_500axons_reproducibility_OD200/2025-09-07_01-32-18_d4.5_K200_ODI_0.0032_500fibers,/home/nguyt16@ds.vanderbilt.edu/nozomi/experiment/visualization/plots/Kperp_across_diameter/computed_Kperp_total/Kperp_total_K200_d4.5_2025-09-07_01-32-18_d4.5_K200_ODI_0.0032_500fibers.pkl
200,4.5,0.0032,0.65,0.35,Ktotal = (fi*Ki*Di^2 + fe*Ke*De^2)/Dtotal^2 + 3*(fi*Di^2 + fe*De^2)/Dtotal^2 - 3,/home/nguyt16@ds.vanderbilt.edu/nozomi/experiment/visualization/data/experiment_d4.5_sig1.205_500axons_reproducibility_OD200/2025-09-07_12-40-11_d4.5_K200_ODI_0.0032_500fibers,/home/nguyt16@ds.vanderbilt.edu/nozomi/experiment/visualization/plots/Kperp_across_diameter/computed_Kperp_total/Kperp_total_K200_d4.5_2025-09-07_12-40-11_d4.5_K200_ODI_0.0032_500fibers.pkl
